history_id,student_id,snapshot_at,integrity_score,trust_factor_score,prior_confirmed_cases,prior_dismissed_cases,prior_suspicious_flags,prior_ai_flags,prior_plagiarism_flags,prior_sanction_points,recent_integrity_events,integrity_status
4010,S00802,2027-01-18 00:00:00,83.37,91.66,0,1,4,2,0,0,0,High
4011,S00803,2025-08-25 00:00:00,91.78,93.75,0,0,0,0,0,0,0,High
4012,S00803,2026-01-19 00:00:00,88.68,93.42,0,0,0,0,0,0,0,
4013,S00803,2026-06-08 00:00:00,87.37,94.49,0,0,1,1,0,0,0,High
4014,S00803,2026-08-24 00:00:00,78.08,76.61,0,0,2,2,0,0,1,High
4015,S00803,2027-01-18 00:00:00,74.01,80.84,0,0,3,2,0,0,1,Moderate
4016,S00804,2025-08-25 00:00:00,87.24,94.97,0,0,0,0,0,0,0,High
4017,S00804,2026-01-19 00:00:00,82.14,81.76,0,0,1,1,0,0,0,High
4018,S00804,2026-06-08 00:00:00,81.74,85.82,0,0,2,2,0,0,1,High
4019,S00804,2026-08-24 00:00:00,79.66,84.46,0,0,2,2,0,0,0,High
4020,S00804,2027-01-18 00:00:00,74.45,74.73,0,0,4,2,0,0,2,Moderate
4021,S00805,2025-08-25 00:00:00,96.86,94.97,-2,0,0,0,0,0,0,High
4022,S00805,2026-01-19 00:00:00,81.19,78.56,0,0,3,3,0,0,1,High
4023,S00805,2026-06-08 00:00:00,76.8,81.27,0,0,5,3,0,0,2,High
4024,S00805,2026-08-24 00:00:00,73.91,68.27,0,0,7,5,0,0,2,Moderate
4025,S00805,2027-01-18 00:00:00,86.57,86.38,0,0,7,5,0,0,0,High
4026,S00806,2025-08-25 00:00:00,90.63,94.22,0,0,0,0,0,0,0,High
4027,S00806,2026-01-19 00:00:00,100.0,100.0,0,0,0,0,0,0,0,High
4028,S00806,2026-06-08 00:00:00,94.45,96.9,0,0,0,0,0,0,0,High
4029,S00806,2026-08-24 00:00:00,90.2,94.35,0,0,0,0,0,0,0,High
4030,S00806,2027-01-18 00:00:00,100.0,98.11,0,0,1,1,0,0,0,High
4031,S00807,2025-08-25 00:00:00,76.55,71.91,0,0,0,0,0,0,0,High
4032,S00807,2026-01-19 00:00:00,84.86,81.29,0,0,3,1,0,0,0,High
4033,S00807,2026-06-08 00:00:00,76.93,74.59,0,0,3,1,0,0,0,High
4034,S00807,2026-08-24 00:00:00,71.67,67.51,0,0,5,3,0,0,2,Moderate
4035,S00807,2027-01-18 00:00:00,79.61,75.96,0,0,5,3,50,0,0,High
4036,S00808,2025-08-25 00:00:00,81.42,82.04,0,0,0,0,0,0,0,High
4037,S00808,2026-01-19 00:00:00,83.14,85.95,0,0,2,1,0,0,0,High
4038,S00808,08/06/2026 00:00,82.46,73.06,0,0,2,1,0,0,0,High
4039,S00808,2026-08-24 00:00:00,77.87,77.61,0,0,2,1,0,0,0,High
4040,S00808,2027-01-18 00:00:00,85.86,85.32,0,0,2,1,0,0,0,High
4041,S00809,2025-08-25 00:00:00,81.46,75.7,0,0,0,0,0,0,0,High
4042,S00809,2026-01-19 00:00:00,,84.95,0,0,0,0,0,0,0,High
4043,S00809,2026-06-08 00:00:00,82.96,84.32,0,0,1,0,0,0,0,High
4044,S00809,2026-08-24 00:00:00,83.56,85.15,0,0,1,0,0,0,0,High
4045,S00809,2027-01-18 00:00:00,74.89,70.57,0,0,5,3,0,0,3,Moderate
4046,S00810,2025-08-25 00:00:00,85.72,90.43,0,0,0,0,0,0,0,High
4047,S00810,2026-01-19 00:00:00,82.56,86.42,0,0,1,0,0,0,0, High 
4048,S00810,2026-06-08 00:00:00,69.63,74.76,0,0,2,1,0,0,1,Moderate
4049,S00810,2026-08-24 00:00:00,85.37,86.74,0,0,2,1,0,0,0,High
4050,S00810,2027-01-18 00:00:00,68.27,73.9,0,0,5,3,1,0,3,Moderate
4051,S00811,2025-08-25 00:00:00,82.09,80.7,0,0,0,0,0,0,0,High
4052,S00811,2026-01-19 00:00:00,66.36,56.49,0,0,2,1,0,0,0,Moderate
4053,S00811,2026-06-08 00:00:00,71.03,73.73,0,1,4,3,0,0,1,Moderate
4054,S00811,2026-08-24 00:00:00,62.76,61.77,0,1,5,3,0,0,1,Moderate
4055,S00811,2027-01-18 00:00:00,60.98,51.87,0,2,8,4,0,0,1,Moderate
4056,S00812,2025-08-25 00:00:00,82.27,84.09,0,0,0,0,0,0,0,High
4057,S00812,2026-01-19 00:00:00,75.52,72.95,0,0,2,0,0,0,1,High
4058,S00812,2026-06-08 00:00:00,82.26,86.48,0,0,3,0,1,0,1,High
4059,S00812,2026-08-24 00:00:00,69.13,68.8,1,0,3,0,1,6,0,Moderate
4060,S00812,2027-01-18 00:00:00,66.1,66.54,1,0,3,0,1,6,0,Moderate
4061,S00813,2025-08-25 00:00:00,87.18,83.23,0,0,0,0,0,0,0,High
4062,S00813,2026-01-19 00:00:00,85.42,80.98,0,0,0,0,0,0,0,High
4063,S00813,2026-06-08 00:00:00,81.11,77.47,0,0,1,1,0,0,1,High
4064,S00813,2026-08-24 00:00:00,83.85,80.8,0,0,1,1,0,0,0,High
4065,S00813,2027-01-18 00:00:00,77.0,81.77,0,0,2,2,0,0,1,High
4066,S00814,2025-08-25 00:00:00,82.85,76.09,0,0,0,0,0,0,0,High
4067,S00814,2026-01-19 00:00:00,66.41,73.37,1,1,1,0,0,15,1,Moderate
4068,S00814,2026-06-08 00:00:00,59.78,65.52,1,1,3,1,0,15,1,Moderate
4069,S00814,2026-08-24 00:00:00,62.51,65.7,1,1,3,1,0,15,0,Moderate
4070,S00814,2027-01-18 00:00:00,65.66,65.68,1,1,5,2,0,15,0,Moderate
4071,S00815,2025-08-25 00:00:00,69.56,67.37,0,0,0,0,0,0,0,Moderate
4072,S00815,2026-01-19 00:00:00,62.73,51.88,0,1,2,2,0,0,1,Moderate
4073,S00815,2026-06-08 00:00:00,73.79,67.37,0,1,2,2,0,0,0,Moderate
4074,S00815,2026-08-24 00:00:00,72.62,64.32,0,1,2,2,0,0,0,Moderate
4075,S00815,2027-01-18 00:00:00,63.46,60.17,0,1,3,2,0,0,1,Moderate
4076,S00816,2025-08-25 00:00:00,84.14,98.83,0,0,0,0,0,0,0,High
4077,S00816,2026-01-19 00:00:00,86.58,87.07,0,0,1,1,0,0,1,High
4078,S00816,2026-06-08 00:00:00,82.01,78.73,0,0,1,1,0,0,0,High
4079,S00816,2026-08-24 00:00:00,82.19,,0,0,1,1,0,0,0,High
4080,S00816,2027-01-18 00:00:00,73.49,77.71,0,0,3,2,0,0,1,Moderate
4081,S00817,2025-08-25 00:00:00,97.66,100.0,0,0,0,0,0,0,0,High
4082,S00817,2026-01-19 00:00:00,85.69,91.56,0,0,0,0,0,0,0,High
4083,S00817,2026-06-08 00:00:00,79.05,84.78,0,0,2,1,0,0,2,High
4084,S00817,2026-08-24 00:00:00,76.0,78.3,0,0,2,1,0,0,0,High
4085,S00817,2027-01-18 00:00:00,86.33,84.6,0,0,2,1,0,0,0,High
4086,S00818,2025-08-25 00:00:00,90.77,89.02,0,0,0,0,0,0,0,High
4087,S00818,2026-01-19 00:00:00,71.67,83.43,0,0,6,0,2,0,3,Moderate
4088,S00818,2026-06-08 00:00:00,75.64,80.68,0,0,6,0,-2,0,0,High
4089,S00818,2026-08-24 00:00:00,72.13,70.44,0,1,9,1,3,0,3,Moderate
4090,S00818,2027-01-18 00:00:00,72.86,73.0,0,1,9,1,3,0,0,Moderate
4091,S00819,2025-08-25 00:00:00,76.24,78.41,0,0,0,0,0,0,0,High
4092,S00819,2026-01-19 00:00:00,79.21,88.06,0,0,0,0,0,0,0,High
4093,S00819,2026-06-08 00:00:00,86.4,91.82,0,0,0,0,0,0,0,High
4094,S00819,2026-08-24 00:00:00,76.56,74.01,0,0,0,0,0,0,0,High
4095,S00819,2027/01/18 00:00:00,73.21,76.81,0,0,2,0,0,0,2,Moderate
4096,S00820,2025-08-25 00:00:00,95.67,98.27,0,0,0,0,0,0,0,High
4097,S00820,2026-01-19 00:00:00,,99.85,0,0,0,0,0,0,0,High
4098,S00820,2026-06-08 00:00:00,74.64,74.59,0,0,2,2,0,0,2,Moderate
4099,S00820,2026-08-24 00:00:00,74.47,75.66,0,0,3,2,0,0,1,Moderate
4100,S00820,2027-01-18 00:00:00,74.22,77.75,0,0,5,2,0,0,2,Moderate
4101,S00821,2025-08-25 00:00:00,84.3,83.79,0,0,0,0,0,0,0,High
4102,S00821,2026-01-19 00:00:00,77.03,70.37,0,0,6,1,1,0,4,High
4103,S00821,2026-06-08 00:00:00,67.53,74.43,0,0,6,1,1,0,0,Moderate
4104,S00821,2026-08-24 00:00:00,81.51,73.04,0,0,6,1,1,0,0,High
4105,S00821,2027-01-18 00:00:00,64.44,63.28,0,1,9,4,1,0,2,Moderate
4106,S00822,2025-08-25 00:00:00,84.49,82.25,0,0,0,0,0,0,0,High
4107,S00822,2026-01-19 00:00:00,91.37,94.59,0,0,0,0,-2,0,0,High
4108,S00822,2026-06-08 00:00:00,86.08,82.17,0,0,1,0,0,0,1,High
4109,S00822,2026-08-24 00:00:00,87.99,82.25,0,0,1,0,0,0,0,High
4110,S00822,2027-01-18 00:00:00,87.1,85.89,0,0,1,0,0,0,0,High
4111,S00823,2025-08-25 00:00:00,89.99,93.98,0,0,0,0,0,0,0,High
4112, S00823 ,2026-01-19 00:00:00,100.0,100.0,0,0,0,0,0,0,0,High
4113,S00823,2026-06-08 00:00:00,77.3,84.91,1,0,1,1,0,1,1,High
4114,S00823,2026-08-24 00:00:00,77.43,77.33,1,0,1,1,0,1,0,High
4115,S00823,2027-01-18 00:00:00,88.76,90.15,1,0,3,2,0,1,0,High
4116,S00824,2025-08-25 00:00:00,92.74,94.59,0,0,0,0,0,0,0,High
4117,S00824,2026-01-19 00:00:00,85.68,89.06,0,0,0,0,0,0,0,High
4118,S00824,2026-06-08 00:00:00,80.3,,0,0,2,1,0,0,2,High
4119,S00824,2026-08-24 00:00:00,79.26,83.81,0,0,3,1,0,0,1,High
4120,S00824,2027-01-18 00:00:00,79.72,77.0,0,0,5,50,0,0,0,High
4121,S00825,2025-08-25 00:00:00,89.29,96.15,0,0,0,0,0,0,0,High
4122,S00825,2026-01-19 00:00:00,84.19,94.82,0,0,4,2,0,0,2,High
4123,S00825,2026-06-08 00:00:00,80.63,81.28,0,0,4,2,0,0,0,
4124,S00825,2026-08-24 00:00:00,84.11,78.49,0,0,5,2,0,0,1,High
4125,S00825,2027-01-18 00:00:00,65.93,70.69,0,0,9,4,1,0,1,Moderate
4126,S00826,2025-08-25 00:00:00,,67.5,0,0,0,0,0,0,0,High
4127,S00826,2026-01-19 00:00:00,74.89,73.53,0,0,3,2,0,0,2,Moderate
4128,S00826,2026-06-08 00:00:00,74.41,80.95,0,0,4,3,0,0,1,Moderate
4129,S00826,2026-08-24 00:00:00,68.89,62.25,0,0,4,3,0,0,0,Moderate
4130,S00826,2027-01-18 00:00:00,71.8,78.28,0,0,4,3,0,0,0,Moderate
4131,S00827,2025-08-25 00:00:00,91.38,,0,0,0,0,0,0,0,High
4132,S00827,2026-01-19 00:00:00,83.09,81.5,0,0,3,1,0,0,2,High
4133,S00827,2026-06-08 00:00:00,76.55,83.7,0,0,3,1,0,0,0,High
4134,S00827,2026-08-24 00:00:00,71.94,73.82,0,1,6,2,0,0,3,Moderate
4135,S00827,2027-01-18 00:00:00,76.59,82.17,0,1,6,2,0,0,0,High
4136,S00828,2025-08-25 00:00:00,79.81,79.65,0,0,0,0,0,0,0,High
4137,S00828,2026-01-19 00:00:00,74.84,70.6,0,0,0,0,0,0,0,Moderate
4138,S00828,2026-06-08 00:00:00,73.42,73.09,0,1,0,0,0,0,0,Moderate
4139,S00828,2026-08-24 00:00:00,77.17,75.3,0,1,0,0,0,0,0,High
4140,S00828,2027-01-18 00:00:00,64.28,68.24,0,1,2,1,0,0,1,Moderate
4141,S00829,2025-08-25 00:00:00,86.66,87.14,0,0,0,0,0,0,0,High
4142,S00829,2026-01-19 00:00:00,86.2,89.78,0,0,0,0,0,0,0,High
4143,S00829,2026-06-08 00:00:00,71.25,63.44,0,1,5,-2,2,0,0,Moderate
4144,S00829,2026-08-24 00:00:00,66.69,68.28,0,1,6,3,2,0,1,Moderate
4145,S00829,2027-01-18 00:00:00,51.84,46.46,0,1,9,5,2,0,1,Moderate
4146,S00830,2025-08-25 00:00:00,89.54,90.44,0,0,0,0,0,0,0,High
4147,S00830,2026-01-19 00:00:00,61.67,62.99,1,0,2,1,1,8,2,Moderate
4148,S00830,2026-06-08 00:00:00,34.98,29.67,2,0,7,4,1,16,5,Low
4149,S00830,2026-08-24 00:00:00,43.33,37.97,2,0,7,4,1,16,0,Low
4150,S00830,2027-01-18 00:00:00,36.57,33.61,2,1,8,5,1,16,1,Low
4151,S00831,2025-08-25 00:00:00,93.83,96.33,0,0,0,0,0,0,0,High
4152,S00831,2026-01-19 00:00:00,90.1,83.98,0,0,1,1,0,0,0,High
4153,S00831,2026-06-08 00:00:00,81.58,87.13,0,0,2,1,0,0,1,High
4154,S00831,2026-08-24 00:00:00,85.53,82.2,0,0,2,1,0,0,0,High
4155,S00831,2027-01-18 00:00:00,84.58,88.01,0,0,3,2,0,0,1,High
4156,S00832,2025-08-25 00:00:00,77.06,70.04,0,0,0,0,0,0,0,High
4157,S00832,2026-01-19 00:00:00,71.05,57.08,0,0,2,1,0,0,0,Moderate
4158,S00832,2026-06-08 00:00:00,81.8,78.79,0,0,2,1,0,0,0,High
4159,S00832,08/24/2026 00:00,56.62,54.85,0,1,8,5,1,0,6,Moderate
4160,S00832,2027-01-18 00:00:00,57.74,52.48,0,1,8,5,1,0,0,Moderate
4161,S00833,2025-08-25 00:00:00,89.35,89.58,0,0,0,0,0,0,0,High
4162,S00833,2026-01-19 00:00:00,80.17,76.79,0,0,1,1,0,0,1,High
4163,S00833,2026-06-08 00:00:00,75.89,74.8,0,0,2,1,0,0,1,High
4164,S00833,2026-08-24 00:00:00,68.93,64.92,0,0,5,2,1,0,3,Moderate
4165,S00833,2027-01-18 00:00:00,58.94,58.28,0,0,10,3,1,0,2,Moderate
4166,S00834,2025-08-25 00:00:00,85.13,93.18,0,0,0,0,0,0,0,High
4167,S00834,2026-01-19 00:00:00,70.92,82.97,0,1,2,1,0,0,2,Moderate
4168,S00834,2026-06-08 00:00:00,77.74,86.03,0,1,2,1,0,0,0,High
4169,S00834,2026-08-24 00:00:00,89.34,92.06,0,1,2,1,0,0,0,High
4170,S00834,2027-01-18 00:00:00,80.44,79.8,0,1,3,2,0,0,0,High
4171,S00835,2025-08-25 00:00:00,87.67,92.99,0,0,0,0,0,0,0,High
4172,S00835,2026-01-19 00:00:00,76.72,80.89,0,0,4,3,0,0,2,High
4173,S00835,2026-06-08 00:00:00,80.62,77.05,0,0,6,4,0,0,0,High
4174,S00835,2026-08-24 00:00:00,59.39,60.19,0,0,9,5,0,0,3,Moderate
4175,S00835,2027-01-18 00:00:00,56.81,54.63,1,0,11,6,0,6,0,Moderate
4176,S00836,2025-08-25 00:00:00,77.86,75.54,0,0,0,0,0,0,0,High
4177,S00836,2026-01-19 00:00:00,78.28,85.11,0,0,2,1,0,0,0,High
4178,S00836,2026-06-08 00:00:00,74.81,66.4,0,0,3,1,0,0,1,Moderate
4179,S00836,2026-08-24 00:00:00,70.96,70.55,0,0,3,1,0,0,0,Moderate
4180,S00836,2027-01-18 00:00:00,77.36,70.57,0,0,3,1,0,0,0,High
4181,S00837,2025-08-25 00:00:00,96.99,99.6,0,0,0,0,0,0,0,High
4182,S00837,2026-01-19 00:00:00,95.47,100.0,0,0,1,0,0,0,0, High 
4183,S00837,2026-06-08 00:00:00,87.65,86.1,0,0,5,2,0,0,4,High
4184,S00837,2026-08-24 00:00:00,83.85,91.69,0,0,6,2,0,0,1,High
4185,S00837,2027-01-18 00:00:00,84.6,81.34,0,0,9,3,0,0,2,High
4186,S00838,2025-08-25 00:00:00,79.78,72.29,0,0,0,0,0,0,0,High
4187,S00838,2026-01-19 00:00:00,75.19,77.05,0,0,0,0,0,0,0,High
4188,S00838,2026-06-08 00:00:00,70.01,69.29,0,1,3,1,1,0,3,Moderate
4189,S00838,2026-08-24 00:00:00,55.93,55.79,0,1,5,2,1,0,2,Moderate
4190,S00838,2027-01-18 00:00:00,64.08,62.04,0,1,8,3,1,0,3,Moderate
4191,S00839,2025-08-25 00:00:00,71.15,66.77,0,0,0,0,0,0,0,Moderate
4192,S00839,2026-01-19 00:00:00,80.05,75.31,0,0,0,0,0,0,0,High
4193,S00839,2026-06-08 00:00:00,79.78,78.04,0,0,0,0,0,0,0,High
4194,S00839,2026-08-24 00:00:00,84.38,83.73,0,0,0,0,0,0,0,High
4195,S00839,2027-01-18 00:00:00,80.4,81.75,0,0,0,0,0,0,0,High
4196,S00840,2025-08-25 00:00:00,79.89,79.63,0,0,0,0,0,0,0,High
4197,S00840,2026-01-19 00:00:00,62.94,66.77,1,0,1,1,0,15,1,Moderate
4198,S00840,2026-06-08 00:00:00,49.47,58.42,1,0,6,3,2,15,3,Low
4199,S00840,2026-08-24 00:00:00,45.69,38.73,1,1,8,3,2,15,2,low
4200,S00840,2027-01-18 00:00:00,51.89,56.98,1,1,9,4,2,15,1,Moderate
4201,S00841,2025-08-25 00:00:00,78.49,83.51,0,0,0,0,0,0,0,High
4202,S00841,2026-01-19 00:00:00,77.86,86.89,0,0,3,2,0,0,3,High
4203,S00841,2026-06-08 00:00:00,77.96,79.82,0,0,5,2,0,0,2,High
4204, S00841 ,2026-08-24 00:00:00,77.5,74.0,0,0,6,3,0,0,1, High 
4205,S00841,2027-01-18 00:00:00,78.36,85.29,0,0,7,4,0,0,1,High
4206,S00842,2025-08-25 00:00:00,87.18,84.32,0,0,0,0,0,0,0,High
4207,S00842,2026-01-19 00:00:00,86.66,87.61,0,0,0,0,0,0,0,High
4208,S00842,2026-06-08 00:00:00,88.43,86.45,0,0,1,0,0,0,0,High
4209,S00842,2026-08-24 00:00:00,74.93,79.73,0,0,6,3,0,0,5,Moderate
4210,S00842,2027-01-18 00:00:00,76.12,72.84,0,0,6,3,0,0,0,High
4211,S00843,2025-08-25 00:00:00,95.15,99.22,0,0,0,0,0,0,0,High
4212,S00843,2026-01-19 00:00:00,82.68,89.47,0,0,1,1,0,0,0,High
4213,S00843,2026-06-08 00:00:00,85.53,99.56,0,0,2,2,0,0,0,High
4214,S00843,2026-08-24 00:00:00,77.9,81.68,0,0,4,4,0,0,2,High
4215,S00843,2027-01-18 00:00:00,75.87,76.14,0,0,5,5,0,0,1,High
4216,S00844,2025-08-25 00:00:00,77.32,73.38,0,0,0,0,0,0,0,High
4217,S00844,2026-01-19 00:00:00,80.47,83.47,0,1,0,0,0,0,0,High
4218,S00844,2026-06-08 00:00:00,77.44,70.33,0,1,0,0,0,0,0, High 
4219,S00844,2026-08-24 00:00:00,60.57,53.29,0,1,2,2,0,0,2,Moderate
4220,S00844,2027-01-18 00:00:00,68.19,63.28,0,1,4,2,0,0,2,Moderate
4221,S00845,2025-08-25 00:00:00,84.74,86.07,0,0,0,0,0,0,0,High
4222,S00845,2026-01-19 00:00:00,79.12,71.58,0,0,2,1,1,0,2,High
4223,S00845,2026-06-08 00:00:00,79.77,79.98,0,0,3,2,1,0,1,High
4224,S00845,2026-08-24 00:00:00,71.21,68.18,0,0,5,3,1,0,2,Moderate
4225,S00845,2027-01-18 00:00:00,71.23,70.69,0,0,5,3,1,0,0,Moderate
4226,S00846,2025-08-25 00:00:00,93.52,94.44,0,0,0,0,0,0,0,High
4227,S00846,2026-01-19 00:00:00,88.21,89.52,0,0,1,0,0,0,1,High
4228,S00846,2026-06-08 00:00:00,84.42,81.58,0,0,6,2,0,0,3,High
4229,S00846,2026-08-24 00:00:00,72.47,76.84,0,2,8,3,0,0,2,Moderate
4230,S00846,2027-01-18 00:00:00,65.82,59.85,0,2,9,4,0,0,1,Moderate
4231,S00847,2025-08-25 00:00:00,82.39,87.18,0,0,0,0,0,0,0,High
4232,S00847,2026-01-19 00:00:00,91.98,99.66,0,0,1,1,0,0,0,High
4233,S00847,2026-06-08 00:00:00,81.33,76.41,0,1,3,1,0,0,2,High
4234,S00847,2026-08-24 00:00:00,79.32,85.66,0,1,3,1,0,0,0,High
4235,S00847,2027-01-18 00:00:00,87.54,94.56,0,1,3,1,0,0,0,High
4236,S00848,2025/08/25 00:00:00,87.56,79.98,0,0,0,0,0,0,0,High
4237,S00848,2026-01-19 00:00:00,59.41,56.33,1,0,1,1,0,6,1,Moderate
4238,S00848,2026-06-08 00:00:00,61.8,63.8,1,0,3,1,0,6,2,Moderate
4239,S00848,2026-08-24 00:00:00,56.07,54.1,1,0,6,4,0,6,3,Moderate
4240,S00848,2027-01-18 00:00:00,59.83,53.79,1,0,7,5,0,6,0,Moderate
4241,S00849,2025-08-25 00:00:00,81.16,83.51,0,0,0,0,0,0,0,High
4242,S00849,2026-01-19 00:00:00,88.1,85.45,0,0,0,0,0,0,0,High
4243,S00849,06/08/2026 00:00,84.57,88.06,0,0,2,1,0,0,0,High
4244,S00849,2026-08-24 00:00:00,68.2,59.23,0,0,3,2,0,0,1,Moderate
4245,S00849,2027-01-18 00:00:00,71.95,66.2,0,0,4,3,0,0,0,Moderate
4246,S00850,2025-08-25 00:00:00,97.26,90.61,0,0,0,0,0,0,0,High
4247,S00850,2026-01-19 00:00:00,75.41,78.2,1,0,2,0,1,1,1,High
4248,S00850,2026-06-08 00:00:00,69.44,74.19,30,0,5,2,1,1,1,Moderate
4249,S00850,2026-08-24 00:00:00,65.31,70.24,1,0,6,3,1,1,1,Moderate
4250,S00850,2027-01-18 00:00:00,63.33,62.28,1,0,8,3,2,1,2,Moderate
4251,S00851,2025-08-25 00:00:00,87.68,86.38,0,0,0,0,0,0,0,High
4252,S00851,2026-01-19 00:00:00,76.99,76.06,0,0,1,1,0,0,0,High
4253,S00851,2026-06-08 00:00:00,86.45,90.54,0,0,2,2,0,0,1,High
4254,S00851,2026-08-24 00:00:00,75.54,76.25,0,0,2,2,0,0,0,High
4255,S00851,2027-01-18 00:00:00,78.46,76.78,0,0,4,3,0,0,2,High
4256,S00852,2025-08-25 00:00:00,74.6,76.13,0,0,0,0,0,0,0, Moderate 
4257,S00852,2026-01-19 00:00:00,82.06,84.05,0,0,0,0,0,0,0,High
4258,S00852,2026-06-08 00:00:00,68.2,68.95,0,0,1,1,0,0,1,Moderate
4259,S00852,2026-08-24 00:00:00,70.76,65.19,0,0,1,1,0,0,0,Moderate
4260,S00852,2027-01-18 00:00:00,74.81,75.68,0,1,2,2,0,0,0,Moderate
4261,S00853,2025-08-25 00:00:00,97.5,99.43,0,0,0,0,0,0,0,High
4262,S00853,2026-01-19 00:00:00,92.7,91.0,0,0,0,0,0,0,0,High
4263,S00853,2026-06-08 00:00:00,88.03,86.59,0,0,2,2,0,0,2,High
4264,S00853,2026-08-24 00:00:00,82.78,84.07,0,0,3,2,1,0,1,High
4265,S00853,2027-01-18 00:00:00,85.67,92.59,0,0,4,3,1,0,0,High
4266,S00854,2025-08-25 00:00:00,77.13,86.25,0,0,0,0,0,0,0,High
4267,S00854,2026-01-19 00:00:00,82.14,83.49,0,0,0,0,0,0,0,High
4268,S00854,2026-06-08 00:00:00,85.54,94.23,0,0,0,0,0,0,0,High
4269,S00854,2026-08-24 00:00:00,79.92,82.64,0,0,1,1,0,0,1,
4270,S00854,2027-01-18 00:00:00,79.79,80.98,0,0,2,2,0,0,1,High
4271,S00855,2025-08-25 00:00:00,92.93,95.36,0,0,0,0,0,0,0,High
4272,S00855,2026-01-19 00:00:00,78.53,84.0,0,0,4,2,0,0,3,High
4273,S00855,2026-06-08 00:00:00,88.15,94.08,0,0,5,3,0,0,0,High
4274,S00855,2026-08-24 00:00:00,78.4,82.41,0,1,6,4,0,0,1,High
4275,S00855,2027-01-18 00:00:00,76.44,81.16,0,1,8,4,0,0,2,High
4276,S00856,2025-08-25 00:00:00,92.05,91.19,0,0,0,0,0,0,0,High
4277,S00856,2026-01-19 00:00:00,87.1,92.27,0,0,1,0,0,0,1,High
4278,S00856,2026-06-08 00:00:00,75.35,79.8,1,0,2,1,0,6,1,High
4279,S00856,2026-08-24 00:00:00,72.76,78.11,1,1,3,2,0,6,1,Moderate
4280,S00856,2027-01-18 00:00:00,62.66,64.55,1,2,6,3,0,6,0,Moderate
4281,S00857,2025-08-25 00:00:00,82.73,82.86,0,0,0,0,0,0,0,High
4282,S00857,2026-01-19 00:00:00,73.45,70.5,0,0,3,0,0,0,0,Moderate
4283,S00857,2026-06-08 00:00:00,75.87,80.81,0,0,4,0,0,0,0,High
4284,S00857,2026-08-24 00:00:00,67.88,71.45,0,1,5,1,0,0,1,Moderate
4285,S00857,2027-01-18 00:00:00,78.6,78.32,0,1,6,1,0,0,0,High
4286,S00858,2025-08-25 00:00:00,85.98,84.37,0,0,0,0,0,0,0,High
4287,S00858,2026-01-19 00:00:00,71.03,66.38,0,0,6,3,0,0,3,Moderate
4288,S00858,2026-06-08 00:00:00,79.29,77.79,0,0,7,3,0,0,0,High
4289,S00858,2026-08-24 00:00:00,78.33,77.56,0,0,7,3,0,0,0,High
4290,S00858,2027-01-18 00:00:00,56.33,56.98,1,0,9,4,0,8,2,Moderate
4291,S00859,2025-08-25 00:00:00,84.14,85.17,0,0,0,0,0,0,0,High
4292,S00859,2026-01-19 00:00:00,83.82,81.34,0,0,0,0,0,0,0,High
4293,S00859,2026-06-08 00:00:00,,75.1,0,0,1,0,0,0,1,Moderate
4294,S00859,2026-08-24 00:00:00,63.78,64.44,0,0,2,0,0,0,1,Moderate
4295,S00859,2027-01-18 00:00:00,73.08,71.68,0,0,2,0,0,0,0,Moderate
4296,S00860,2025-08-25 00:00:00,91.61,87.31,0,0,0,0,0,0,0,High
4297,S00860,2026-01-19 00:00:00,77.66,84.92,0,1,3,1,0,0,1,High
4298,S00860,2026-06-08 00:00:00,62.73,62.04,1,1,5,2,1,6,0,Moderate
4299,S00860,2026-08-24 00:00:00,66.74,76.43,1,1,5,2,1,6,0,Moderate
4300,S00860,2027-01-18 00:00:00,63.36,73.93,1,1,5,2,1,6,0,Moderate
4301,S00861,2025-08-25 00:00:00,81.77,87.52,0,0,0,0,0,0,0,High
4302,S00861,2026-01-19 00:00:00,58.86,57.74,0,0,5,2,0,0,3,Moderate
4303,S00861,2026-06-08 00:00:00,65.76,65.82,0,1,7,3,0,0,0,Moderate
4304,S00861,2026-08-24 00:00:00,71.44,62.95,0,1,7,3,0,0,0,Moderate
4305,S00861,2027-01-18 00:00:00,60.17,62.9,0,1,9,4,0,0,2,Moderate
4306,S00862,2025-08-25 00:00:00,85.3,80.95,0,0,0,0,0,0,0,High
4307,S00862,2026-01-19 00:00:00,78.48,78.04,0,0,0,0,0,0,0,High
4308,S00862,06/08/2026 00:00,82.63,77.09,0,0,2,0,0,0,2,High
4309,S00862,2026-08-24 00:00:00,72.29,68.55,0,0,3,1,0,0,1,Moderate
4310,S00862,2027-01-18 00:00:00,72.93,68.84,0,0,5,2,0,0,0,Moderate
4311,S00863,2025/08/25 00:00:00,95.33,100.0,0,0,0,0,0,0,0,High
4312,S00863,2026-01-19 00:00:00,97.53,100.0,0,0,0,0,0,0,0,High
4313,S00863,2026-06-08 00:00:00,93.86,98.59,0,0,2,1,0,0,0,High
4314,S00863,2026-08-24 00:00:00,64.92,68.22,1,0,5,2,0,15,3,Moderate
4315,S00863,2027-01-18 00:00:00,57.23,60.12,1,0,6,2,0,15,1,Moderate
4316,S00864,2025-08-25 00:00:00,87.9,86.84,0,0,0,0,0,0,0,High
4317,S00864,2026-01-19 00:00:00,80.08,75.86,0,0,1,0,0,0,1,High
4318,S00864,2026-06-08 00:00:00,88.37,84.78,0,0,1,0,0,0,0,High
